"product_name","text","rating"
"Robin Fancy Dress Costume - Adventures Of Batman & Robin (TM) (Adult size) - Large","Brilliant but tight! ",4
"Billy-Bob Big Cletus Teeth","Five Stars ",5
"Tinsley Transfers Maori Face Tattoo Kit","Tinsley Transfers Maori Face Tattoo Kit ",5
"Disguise Wolverine Classic Muscle Boys Small (4-6)","Size issues ",3
"Girls Lil Indian Princess Fancy Dress Costume Native American Medium 3-4 Years","Great Fancy Dress Addition ",4
"GIZZY® Girls Glitter Butterfly Fairy Wings Wand and Deeley Boppers Set (Pink)","Five Stars ",5
"Get Real Bacon Strip Costume Adult","silly costume ",4
"Childs World Book Day Wizard Character Branch Wand Neck Tie and Tattoo Set","Five Stars ",5
"Hippie Man - Adult Fancy Dress Costume - Small","Memories are made of this! ",4
"1940s-WW2-Wartime FLORAL PRINT EVACUEE DRESS World Book Day Fancy Dress Costume AGE 5-6","Evacuee costume ",5
"Childs Police Policeman Fancy Dress Accessory Set","not bad - my son loves the handcuffs which are still ... ",5
"Ladies Mrs Sexy Santa Clause Fancy Dress Christmas Costume Sizes: 8-18 (Women: 8-10)","Good ",4
"Mens Safari Man Costume Large UK 42/44 for Tropical Africa Indiana Fancy Dress","Great Base to a Safari / Hunter costume... ",4
"King Horse Waterproof men and women fashion sexy tattoo stickers eagles","like it ",4
"8 x AKORD® Stretch Nylon Fake Tattoo Sleeves / Arms - Fancy Dress Tribal / Tiger / Skull Tattoo","More than one reason to buy... ",5
"M015 - Mini Dragonfly Stencils x 24 (suitable for glitter & ink tattoos)","Five Stars ",5
"StacheTATS Fuzzy Wuzzy","Great!!!! ",5
"Cosmetic Glitter pack 12 x 5ml pots","fast service great product and price ",5
"Barbie 300pc 3D Nail Art Design Kit","Really good buy ",5
"2 Pots Of Large 5 Gram Cosmetic Grade Glitter Powders and 1 Pot of Gem Stones Ideal For Glitter Tattoos & Body Art. Gems Selection","very pleased ",4
"Fingerstache - [11x15 cm]","review ",5
"M021 - Mini Lizard Stencils x 24 (suitable for glitter & ink tattoos)","Five Stars ",5
"Halloween Temporary Tattoos - Fake Tattoo - Kids blood/cuts/wounds - 1 pack supplied","... so handy for my 7 year old daughter very easy to apply and very easy to remove ",5
"Pack Of 24 Mixed Bugs And Bees Glitter Tattoo Stencils - 12 Unique Designs In Each Pack","Great Item ",5
"Halloween Temporary Tattoos - Exclusive to Amatola-Kei","Not authentic but good fun ",3
"The Amazing Spiderman Stickers","Five Stars ",5
"Monster Hands - Tattoos","Good stocking filler ",4
"Complete Glitter Tattoo Starter Kit - 120 Stencils 15 Glitters + Brushes & Glue","good ",4
"Tattoo Book: 280 Special Design Temporary Tattoos-Butterfly","Very good tattoos ",5
"King Horse tattoo sticker waterproof men and women fashion sexy black dragon tattoo","good ",5
"King Horse mounted waterproof temporary tattoos sexy men and women of fashion of roses","Look suitable for purpose ",5
"My Little Pony Names Temporary Transfer Tattoos Pack","For a pony fan ",4
"Boys 10ml Pot Of Glitter Tattoo Glue - Cosmetic Body Art Adhesive.","Five Stars ",5
"Yimei Waterproof temporary tattoos Scorpion Totem","Five Stars ",5
"Colourful Pirate Tattoos 24 supplied","Five Stars ",5
"Pack Of 36 Mixed Girls Glitter Tattoo Stencils - 36 Unique Designs In Each Pack","Beautiful beautiful ",5
"Minnie mouse glitter tattoo box set including 40 girls stencils + 5 glitter colours + glue birthday present","Five Stars ",5
"Approx. 50 Sheets Reusable Tattoo Transfer Paper w/ 4 Layers","100% recommend ",5
"40 tattoo stencil for glitter tattoos + 10 glitter colours + glue inc. FROZEN Fund Raising","Great for kids parties ",4
"Crystal Bindi Gems ✮ DESIGNER BINDIS ✮ Festival Bindi Crystal Designer Luxury Jewels Festival Holiday Body Jewellery Indian Bindi","Highly recommend! ",5
"SD151 - Football Stencils x 5 (suitable for glitter & ink temporary tattoos)","Three Stars ",3
"2 Packs of 12 Children Kids Girls Boys Pirate Temporary Tattoos Party Bag Loot Pinnata Fillers","Good service ",4
"GGSELL YiMei Lovely flying butterfly temporary tattoos","The tattoos stayed in good condition for nearly 2 weeks ",4
"Peacock Feather Temporary Tattoo *High Quality Transfer*","Temp Tattoo ",3
"Inkwear Temp Tattoo Party Sheet 1. A4 Size Sheet Premium Quality Die Cut Transfers.","FAB ",5
"Pack of 24 Christmas & New Year Glitter Tattoo Stencils - 12 Unique Designs In Each Pack","Great selection nice designs ",4
"Ibiza - Premium Quality Unique Freak Gold Metallic Body and Hair Metallic Temporary Tattoo Sheet - Luxury Gold Embossed Packaging - *LARGE FULL SIZE SHEETS","I bought these for my holiday and when I applied ... ",5
"PIRATE & PRINCESS CHILDRENS TEMPORARY TATTOOS x 60 Party Bag Filler Kids Toy","These were a great addition to my granddaughter party bags ",5
"Pack of 2 Sheets - 12 Temporary Tattoos in total - Marvel Avengers Temporary Tattoos - Marvel Super Heroes Party Loot Bags","Five Stars ",5
"Queen Gold Bindi ✮ DESIGNER BINDIS ✮ Festival Bindi Gold Crystal Designer Luxury Jewels Festival Holiday Body Jewellery Indian Bindi","Stayed on all night!! ",5
"Large Girls Glitter Tattoo Kit - 72 Stencil Pack","everything you need to have loads of fun. ",5
"Bundle Monster 10pc Fake Temporary Tattoo Sleeves Body Art Arm Stockings Accessories - Designs Tribal Dragon Skull and Etc.","Okay as a gimic ",3
"Girls Party Kit For Glitter Tattoos 15 Glitters 120 Stencils Brushes & Glues!","Five Stars ",5
"Complete Glitter Tattoo Starter Kit - Contains Over 200 Stencils 15 Glitters + Brushes & Glue","Glitter tattoo set ",5
"Halloween Sugar Skull Temporary Tattoo *Premium Quality Die Cut Transfer*","Five Stars ",5
"Pack Of 40+ Designs Fake Pretend Temporary Childrens Tattoos For Boys","Kids absolutely love this product ",4
"Crystal Clear Bindi Gems ✮ DESIGNER BINDIS ✮ Festival Bindi Gold Crystal Designer Luxury Jewels Festival Holiday Body Jewellery Indian Bindi","Five Stars ",5
"Gr8 Art Girls Tat2 Art Pen","Beware! Does not wash off easily! ",2
"72 Glitter Tattoo Stencils for Girls and Boys. Great Value for Money with 72 Different Designs","The children really love the different choices of stencils to pick from ",4
"12 pirate temporary transfer tattoos","Exactly what I expected ",4
"12 Mini Fairy Temporary Tattoos Boys Girls Party Bag & Stocking Fillers by Kressies","Five Stars ",5
"3 Pots Of Large 5 Gram Cosmetic Grade Glitter Powders Ideal For Glitter Tattoos & Body Art. Red Selection","As expected... ",4
"40 x animal themed tattoo stencils for glitter tattoos / airbrush Fund raising pig koala snake spider kangaroo meerkat","very happy customer ",5
"1 x Sheet PAW PATROL Tattoos Marshall Chase & Pup Pals - Party Bag Paw Patrol Birthday Party or Christmas","grandson loved them excellent service and fast despatch ",5
"Jaipur Bracelets ✮ DESIGNER METALLIC TEMPORARY FLASH TATTOO ✮ Gold Silver Luxury Flash Tattoo","Great quality and quick delivery ",5
"Tattoo Glitter Gel Pens with Body Art Stencils - by Grafix","Five Stars ",5
"King Horse Cool waterproof and Black Dragon Tattoo sticker for men","Long lasting! ",5
"12 x DINOSAUR Childrens Temporary Tattoos - Great for Party Bags","Five Stars ",5
"Pack Of 24 Nursery Rhymes Glitter Tattoo Stencils - 12 Unique Designs In Each Pack","buy it ",5
"50 ml Pros-aide body art glue for Halloween / glitter tattoos / theatrical / prosthetic FX PAX / cosmetic use","pros-aide: still the best but be sure to get remover before use. ",4
"Minions Mix 1 Tattoo Pack","Three Stars ",5
"1 x Tribal Tattoo - Hangover - Tyson Tattoo - Stu Tattoo - Bachelor Party","Great ",5
"SD165 - Skull Stencils x 5 (suitable for glitter & ink temporary tattoos)","Four Stars ",4
"Twisted Tribal ¡®12 Over 50 Temporary Tattoos","Good stuff ",4
"Pack Of 24 Boys Glitter Tattoo Stencils - 12 Unique Designs In Each Pack","Quick and easy face painting ",4
"King Horse mini spider skull tattoos waterproof temporary tattoo for men and women","Four Stars ",4
"M007 - Mini Heart Stencils x 24 (suitable for glitter & ink tattoos)","Great Stencils! ",5
"Halloween Vampire Tattoos","Nails transfers are great. Stayed on for a couple of days ",5
"24 of Boys and 24 of Girls Magic Tattoos","the adults were amazed as much as the kids and they were the ... ",5
"Galt Toys Party Kit","Party Kit Tatoo ",5
"Tinsley Transfers Burned Alive","Great value transfers ",5
"Finger Safari! Temporary Tattoos For Finger Fun","Finger Tatoos ",5
"Bollywood ✮ DESIGNER METALLIC TEMPORARY FLASH TATTOO ✮ Gold Silver Luxury Flash Tattoo","Great! ",5
"Mixed Girls & Boys Glitter Tattoo Kit. 50 Stencils 8 Glitters Brushes and Glue","Tattoo Kits ",5
"Super Hero Tattoos - Pack of 48","Not what I expected ",2
"Temporary Flash Tattoos Metallic Silver Turquoise Gold Body Tattoo Art Holiday (24)","Five Stars ",5
"King Horse Tattoo Waterproof Stickers for women sexy stylish butterfly","Five Stars ",5
"Minions Mix 2 Tattoo Pack","My son loved them. Great for minion fans go on well ... ",5
"Glitter Tattoo Kit with 60 Stencils 8 Cosmetic Glitters Glue and Brush. Great Value for Fundraisers and Parties","not bad. ",4
"Floral Henna ✮ DESIGNER METALLIC TEMPORARY FLASH TATTOO ✮ Gold Silver Luxury Flash Tattoo","Long lasting beautiful designs! ",5
"King Horse Waterproof sexy red roses tattoo sticker for girls","Pleased ",5
"Temporary Tattoos (5 sheets) - Nitefall(TM) Wounds","fabulous!! ",5
"Boys Glitter Tattoo Kit - Large 36 Stencil Mega Pack - 5 Glitters + Brushes & Glue","glitter tattoo ",5
"Pack Of 24 Wizard Glitter Tattoo Stencils - 12 Unique Designs In Each Pack","wizard tattoo stencils ",5
"Adventure Time Tattoo Party Pack","Fun and colourful ",3
"Snazaroo Face Paint Temporary Tattoo Set Boys Adventure","hard to remove ",3
"Light Blue Body Marker Pen for use with Body Art Glitter Tattoos and Facepainting","Five Stars ",5
"DreamCatcher temp tattoo","good ",5
"BBTradesales Tattoo Sleeves Celtic and Celtic Design (Set of 2)","Good for a laugh ",4
"Glitter Tattoo Body Glue / Adhesive. Spooky Witches Perfect For Halloween","Not a toy ",4
"Girls Glitter Tattoo Kit","Five Stars ",5
"Vogue of Eden®- Fake Temporary Tattoo Sleeves Novelty Design Body Art Arm Accessories(2pc/6pc/6pc/8pc/10pc) (Package C: set of 6)","Realistic tattoo sleeves - very well printed designs ",5
"Snazaroo Tattoos for Girls","good quality daughter and friends loved it! ",5
"20 Individual Skull & Crossbones Temporary Tattoos","OK ",4
"Boys Glitter Tattoo Kit - 24 Stencil Party Pack - 3 Glitters + Brushes & Glue","Mini Glitter tattoo ",4
"Mermaid Gems ✮ DESIGNER BINDIS ✮ Festival Bindi Gold Crystal Designer Luxury Jewels Festival Holiday Body Jewellery Indian Bindi","Would definitely recommend!!! ",5
"Boys Glitter Tattoo Kit - 24 Stencil Party Pack - 6 Glitters & Brushes & Glue","Great product ",5
"12 jungle animal temperary transfer tattoos","Really good quality ",5
"King Horse Beautiful personalized fashion tattoo sticker tattoo sticker sexy totem waterproof","Easy to apply ",5
"Scotland Flag - 10 off Temporary Tattoos","Five Stars ",5
"Marvels Avengers Color Tattoo Sheets [ 4 Per Package]","kids love em ",5
"The Mortal Instruments City of Bones Temporary Tattoo Battle Runes Set","absolutely brilliant ",5
"Girls Glitter Tattoos - Disco Temporary Tattoo Gift Kit - BOXED","present ",4
"GGSELL YiMei Hot selling waterproof colorful temporary tattoo small insects butterflies","Five Stars ",5
"Fizz Creations One Direction Tattoos Glitter","Long lasting & good quality ",5
"Ultimate Temporary Tattoo Kit / Gift Set","My 10 year old daughter was delighted with her tattoo kit ",4
"Pack Of 24 St Patricks Day Glitter Tattoo Stencils - 12 Unique Designs In Each Pack","perfect ",4
"Most Popular Inkwear! Pack of Temp Tattoos","Very good ",5
"PEACEABLE KINGDOM SWEET BUTTERFLIES TEMPORARY TATTOOS","Five Stars ",5
"Gold Eyelash Bindi ✮ DESIGNER BINDIS ✮ Festival Bindi Gold Crystal Designer Luxury Jewels Festival Holiday Body Jewellery Indian Bindi","Super Cool Bindis! ",5
"Glitter Tattoo Kit New GlitZGlam with 6 LARGE Glitters Pots Large Body Adhesive Large Stencils & 2 Cosmetic Brushes for glitter tattoos / kids tattoos. HYPOALLERGENIC and DERMATOLOGIST TESTED!","Excellent Product ",5
"Dandelion & Birds Temp Tattoo *Premium Quality Die Cut Transfer*","Lovely ",5
"Halloween Glitter Tattoo Kit - HYPOALLERGENIC and DERMATOLOGIST TESTED!","Excellent ",5
"Yellow Body Marker Pen for use with Body Art Glitter Tattoos and Facepainting","Five Stars ",5
"Falling Stars Temporary Tattoo By Inkwear","Gorgeous tattoo and lasts ages ",5
"Temporary Tattoo Jewellery Set by Inkwear *Premium Quality Transfers*","Quick realistic BEAUTIFUL ",5
"Evtech(tm) 4 Style Mix Blossom Floral Flowers Animal Butterfly Red Peony Purple Rose Lotus Chinese Rose Colorful 3D Temporary Tattoos Waterproof NightClub Transfer Tattoos","Not a total success ",3
"Insect Bugs Creepy Crawlies Temporary Kids Tattoos Party Bag Filler Games Prizes - Pack of 36","Five Stars ",5
"Halloween Themed Glitter Tattoo Body Glue / Adhesive.","Easy to use ",5
"Christmas Cheer Glitter Tattoo Kit","Five Stars ",5
"Liverpool FC. Tattoo Pack","Five Stars ",5
"Girls Body Art Glitter Tattoo Kit","great ",5
"Girls Glitter Tattoo Kit - 24 Stencil Party Pack - 3 Glitters + Brushes & Glue","Lovely kit great for girly parties ",5
"Christmas & New Year Glitter Tattoo Mega Kit","Fab ",4
"24 Kids Super Hero Tattoos","Tattoos are retro looking and would be great if some superwomen had been included too but overall ... ",5
"Metallic Temporary Flash Tattoo Silver Black Gold Body Art Tattoos Necklace (17)","Four Stars ",4
"King Horseek?rper temporary tattoos painted waterproof female models sexy rose","Looks Good ",5
"Princess and Pirate Body Art Glitter Tattoo Kit / Gift Set","Almost as good as expected but with its drawbacks. ",3
"King Horse waterproof non-toxic temporary tattoos new fixed hollow five-pointed star","Four Stars ",4
"Pack Of 24 Boys Junior Glitter Tattoo Stencils - 12 Unique Designs In Each Pack","Excellent postal service but tattoos stencils are a bit footery ",4
"Pack Of 24 Under The Sea Glitter Tattoo Stencils - 12 Unique Designs In Each Pack","Glitter tattoes ",5
"Official Moshi Monsters Temporary Tattoos - Pack 1","Disappointed ",3
"3 Pots Of Large 5 Gram Cosmetic Grade Glitter Powders Ideal For Glitter Tattoos. Purple/Orange/Silver","Brilliant ",5
"Harry Potter Death Eaters Dark Mark Tattoos (5pcs) for Cosplay Accessories and Halloween","HP tattoos ",5
"Bora Bora - Unique Freak Luxury Premium Quality Gold Metallic Temporary Tattoo Sheet - Luxury Gold Embossed Packaging - *LARGE FULL SIZE SHEETS","Great buy! ",5
"Ickle Inkwear Temporary Tattoo Set *Premium Quality Transfers*","Great Hand Tattoos ",5
"Pack Of 36 Mixed Boys Glitter Tattoo Stencils - 36 Unique Designs In Each Pack","Five Stars ",5
"King Horse Waterproof female blue peony tattoo sticker","Look Good ",5
"Yimei Waterproof black temporary tattoos spider web spider","Just right for the job ",5
"Glitter4Girls Girls Temporary Tattoos - 50+ assorted glitter tattoos","Tattoos ",5
"Girls Glitter Tattoo Kit - 24 Stencil Pack - 6 Glitters + Brushes & Glue","great! ",5
"Superman Man of Steel Cartoon Temporary Tattoo Pack","Great ",3
"SD132 - Flower (Style 12) Stencils x 5 (suitable for glitter & ink temporary tattoos)","Five Stars ",5
"Pack Of 40+ Designs Fake Pretend Temporary Childrens Tattoos For Girls","Good product ",4
"Tattoo Book: 280 Special Design Temporary Tattoos-Dragon","Four Stars ",4
"Scalextric C8205 Standard Straight 350 millimetre x2 (C160) 1:32 Scale Accessory","Five Stars ",5
"Sphero Ollie for Android and iOS by Orbotix","read the small print ",4
"LARGE Super Dynamic Radio Controlled RC Robot - FULLY PROGRAMMABLE COMPLEX ACTIONS","Xmas present. ",5
"Hot Wheels 10-in-1 Super Set","good fun ",5
"Radio Controlled Dalek (Grey)","EXTERMINATE !!! ",4
"Zibits Power Lab Playset with Zibit","Success ",5
"Doctor Who - 12 Radio Control Black Dalek","Dalek Toys come of age at last!!!! ",5
"Scalextric C8240 Radius 1 Outer Border/Barriers 1:32 Scale Accessory","Fantastic Scalextric addon ",5
"Scalextric Digital C1296 Pit Stop Challenge 1:32 Scale Race Set","Great set ",5
"661 Troopers Crazy Deform Remote Control Robot Action Figures rechargeable Transformers Style","The best toy EVER!  ( jasper aged 5) ",5
"AMERICAN TRUCKS friction powered with trailer and Harley bikes on top","Truck ",5
"SORA Big Display Case for 1/32 Slot-Cars with mirrored back-panel","Best Display case on the market. ",5
"Scalextric C8215 Lap Counter/Timer 1:32 Scale Accessory","Not as simple as it looks ",4
"Taigen Hand Painted RC Tanks - Full Metal Upgrade Version - Tiger Camo - 2.4GHz","Bit of a beast !! ",4
"Doctor Who Desktop Patrol Dalek (Blue)","Occasionally falls off the desk ",4
"CARRERA 62286 Carrera Go!!! Set Mario Kart Wii","Very small ",3
"Micro Chargers - Electronic Micro Racing Cars - Hyper Dome - includes 1 launcher 1 car Hyper Dome and two pieces of track.","Five Stars ",5
"Zibits ZX 34 Remote Controll Vehicle","great fun ",5
"Click Clack Race Track-Jungle Edition","Fascinating for Toddlers ",5
"Heng Long 1/16th German Tiger I RC Tank","Excellent tank from Heng Long. ",5
"Ninco 10416 Double Power Powerbase (Independent Connections)","Like everything Ninco this is exellent quality ",4
"AMERICAN TRUCKS friction powered with trailer and quad bikes on top","Truck ",5
"Scalextric C8226 Elevated Track Supports Set","Hornby Track supports ",1
"Disney Pixar Cars Toons Referee Pitty With Bell","Five Stars ",5
"KidKraft Disney Cars Radiator Springs Racetrack Set and Table (3+ Years)","Five Stars ",5
"Scalextric C8200 Quarter Straight 87 millimetre x2 (C158) 1:32 Scale Accessory","This track was just what my son needed to finish ... ",5
"Micro Scalextric G105 1:64 Scale 300 mm (12 inch) 90 Degree Curve Track (2 Pieces)","starter track for great grandson ",4
"Hot Wheels KidPicks Booster","bargain price for this booster ",5
